3001,20110110,81736.10,5128.10,,,,10293.60,818.70,475,23.39
3002,20110110,137724.60,13628.30,,,,14898.50,1249.50,934,17.29
3003,20110110,98647.80,2122.60,,,,10111.80,220.60,652,15.85
3004,20110110,98127.90,16458.20,,,,9084.40,1748.20,846,12.80
3005,20110110,116099.40,2779.00,,,,11295.40,275.40,590,19.61
3006,20110110,107777.90,2985.60,,,,10624.10,351.20,700,15.68
3007,20110110,182271.50,10402.00,,,,19260.70,950.40,1109,18.22
3008,20110110,69111.80,869.20,,,,6645.40,74.80,412,16.31
3009,20110110,111271.90,589.20,,,,10714.20,79.60,657,16.43
3010,20110110,116504.30,1460.00,,,,11726.60,179.00,890,13.38
3011,20110110,119205.50,2167.80,,,,11515.70,285.40,704,16.76
3012,20110110,144039.80,1497.20,,,,12316.80,167.20,677,18.44
3013,20110110,80972.10,37.10,,,,9044.50,0.00,486,18.61
3014,20110110,372981.80,60183.10,,,,34505.30,5089.30,2043,19.38
3015,20110110,80577.00,283.40,,,,9018.70,9.80,396,22.80
3016,20110110,108198.10,2356.00,,,,10272.70,264.80,799,13.19
3017,20110110,41685.40,202.40,,,,4234.00,0.00,293,14.45
3018,20110110,152842.90,3080.00,,,,14269.80,316.60,791,18.44
3019,20110110,92017.20,633.30,,,,9131.60,87.00,546,16.88
3020,20110110,105387.00,655.00,,,,9301.10,0.00,442,21.04
3021,20110110,100985.50,7501.40,,,,10368.90,663.60,1042,10.59
3022,20110110,33772.30,334.80,,,,3717.10,8.80,278,13.40
3023,20110110,97094.10,1434.70,,,,8737.50,74.10,588,14.99
3024,20110110,100395.00,1291.40,,,,11234.90,185.00,681,16.77
3025,20110110,64266.00,1589.10,,,,5811.70,129.80,429,13.85
3026,20110110,87893.90,1428.10,,,,8636.90,133.40,483,18.16
3027,20110110,46857.40,675.50,,,,4308.90,55.70,174,25.08
3028,20110110,52909.20,740.60,,,,3298.10,9.80,303,10.92
3029,20110110,65340.50,5002.80,,,,5714.80,800.90,466,13.98
3030,20110110,64693.60,0.00,,,,6306.10,0.00,535,11.79
3031,20110110,394662.30,0.00,,,,35989.40,0.00,2861,12.58
3032,20110110,107441.00,3127.50,,,,12559.20,341.40,851,15.16
3033,20110110,63173.00,1613.20,,,,6504.90,172.90,270,24.73
3034,20110110,55956.50,988.40,,,,6508.60,84.40,409,16.12
3035,20110110,69900.00,282.50,,,,7097.20,12.80,294,24.18
3036,20110110,99142.70,2422.00,,,,11220.70,212.10,709,16.13
3037,20110110,82956.20,996.80,,,,7729.40,91.20,333,23.49
3038,20110110,53362.40,5569.20,,,,4837.90,631.40,264,20.72
3039,20110110,48014.80,30.00,,,,3659.00,0.00,184,19.89
3040,20110110,62502.20,157.30,,,,6157.80,50.20,271,22.91
3042,20110110,39066.70,333.40,,,,3432.00,64.00,179,19.53
3045,20110110,29108.80,348.20,,,,2661.40,41.80,174,15.54
