3001,20110112,102492.90,6827.40,,,,8777.80,817.60,415,23.12
3002,20110112,164334.40,16516.30,,,,13492.00,1293.80,813,18.19
3003,20110112,114618.60,2612.20,,,,8565.40,131.60,595,14.62
3004,20110112,118306.50,20005.60,,,,9614.40,1647.90,815,13.82
3005,20110112,137578.40,3292.40,,,,10794.00,300.80,555,19.99
3006,20110112,127268.10,3518.80,,,,9725.70,278.80,661,15.14
3007,20110112,213592.80,11871.80,,,,15491.30,703.00,903,17.93
3008,20110112,82743.60,1086.20,,,,7060.30,96.80,397,18.03
3009,20110112,131988.20,743.40,,,,10898.50,67.60,667,16.44
3010,20110112,138976.40,1897.80,,,,11844.40,128.80,851,14.07
3011,20110112,144997.60,2512.60,,,,12689.50,242.00,691,18.71
3012,20110112,169388.20,1854.60,,,,13167.30,140.60,731,18.21
3013,20110112,97921.20,37.10,,,,8515.60,0.00,437,19.49
3014,20110112,440117.40,71935.00,,,,36163.50,6113.40,1991,21.23
3015,20110112,99348.60,335.40,,,,9244.30,29.40,420,22.08
3016,20110112,128206.70,2636.40,,,,10027.30,146.80,875,11.63
3017,20110112,49651.10,228.80,,,,3847.00,9.80,282,13.68
3018,20110112,181539.00,3671.00,,,,14408.30,190.40,765,19.08
3019,20110112,108586.30,783.50,,,,8550.00,92.50,497,17.39
3020,20110112,123845.60,655.00,,,,9046.70,0.00,472,19.17
3021,20110112,120631.20,9002.50,,,,9468.70,713.10,974,10.45
3022,20110112,40585.90,366.80,,,,3778.00,0.00,280,13.49
3023,20110112,113212.40,1501.30,,,,7978.70,32.40,548,14.62
3024,20110112,119458.30,1439.80,,,,9450.80,93.00,645,14.80
3025,20110112,75023.20,1874.90,,,,5874.00,92.80,424,14.07
3026,20110112,104932.90,1631.30,,,,9011.80,123.60,482,18.95
3027,20110112,59943.30,755.10,,,,7223.80,31.80,151,48.05
3028,20110112,64265.20,840.60,,,,5068.40,44.80,290,17.63
3029,20110112,78482.40,6322.80,,,,6536.20,427.00,459,15.17
3030,20110112,77429.60,0.00,,,,6282.90,0.00,518,12.13
3031,20110112,460770.20,0.00,,,,34552.40,0.00,2797,12.35
3032,20110112,129956.50,3726.50,,,,10756.80,259.20,700,15.74
3033,20110112,74063.80,2068.40,,,,5412.70,170.20,248,22.51
3034,20110112,68954.70,1054.00,,,,6682.00,65.60,425,15.88
3035,20110112,83261.10,390.30,,,,5804.00,72.60,277,21.22
3036,20110112,119877.00,3021.00,,,,11132.10,317.20,683,16.76
3037,20110112,97608.50,1179.40,,,,7322.20,94.20,373,19.88
3038,20110112,61543.70,6771.00,,,,4712.10,612.80,246,21.65
3039,20110112,54770.10,30.00,,,,3445.00,0.00,182,18.93
3040,20110112,73989.50,157.30,,,,4844.80,0.00,202,23.98
3045,20110112,35053.10,358.00,,,,3382.10,9.80,203,16.71
